data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
12,24,36,0.0005,bounded_honeycomb_memory_SD6,-,11,748,903168,881077,0.03371323199826293,detection_fraction_5,2
12,24,36,0.0007,bounded_honeycomb_memory_SD6,-,11,748,903168,867848,0.030481441994197667,detection_fraction_0,2
12,24,36,0.0007,bounded_honeycomb_memory_SD6,-,11,748,1032192,1012845,0.030481441994197667,detection_fraction_1,2
12,24,36,0.0007,bounded_honeycomb_memory_SD6,-,11,748,783360,756128,0.030481441994197667,detection_fraction_2,2
12,24,36,0.0007,bounded_honeycomb_memory_SD6,-,11,748,774144,738632,0.030481441994197667,detection_fraction_3,2
12,24,36,0.0007,bounded_honeycomb_memory_SD6,-,11,748,995328,976251,0.030481441994197667,detection_fraction_4,2
12,24,36,0.0007,bounded_honeycomb_memory_SD6,-,11,748,903168,872593,0.030481441994197667,detection_fraction_5,2
12,24,36,0.001,bounded_honeycomb_memory_SD6,-,11,748,903168,853776,0.04167642199900001,detection_fraction_0,2
12,24,36,0.001,bounded_honeycomb_memory_SD6,-,11,748,1032192,1004761,0.04167642199900001,detection_fraction_1,2
12,24,36,0.001,bounded_honeycomb_memory_SD6,-,11,748,783360,745250,0.04167642199900001,detection_fraction_2,2
12,24,36,0.001,bounded_honeycomb_memory_SD6,-,11,748,774144,724369,0.04167642199900001,detection_fraction_3,2
12,24,36,0.001,bounded_honeycomb_memory_SD6,-,11,748,995328,968666,0.04167642199900001,detection_fraction_4,2
12,24,36,0.001,bounded_honeycomb_memory_SD6,-,11,748,903168,860313,0.04167642199900001,detection_fraction_5,2
12,24,36,0.0015,bounded_honeycomb_memory_SD6,-,11,748,903168,831491,0.04764563600474503,detection_fraction_0,2
12,24,36,0.0015,bounded_honeycomb_memory_SD6,-,11,748,1032192,991964,0.04764563600474503,detection_fraction_1,2
12,24,36,0.0015,bounded_honeycomb_memory_SD6,-,11,748,783360,727834,0.04764563600474503,detection_fraction_2,2
12,24,36,0.0015,bounded_honeycomb_memory_SD6,-,11,748,774144,701616,0.04764563600474503,detection_fraction_3,2
12,24,36,0.0015,bounded_honeycomb_memory_SD6,-,11,748,995328,955572,0.04764563600474503,detection_fraction_4,2
12,24,36,0.0015,bounded_honeycomb_memory_SD6,-,11,748,903168,840709,0.04764563600474503,detection_fraction_5,2
12,24,36,0.002,bounded_honeycomb_memory_SD6,-,11,748,903168,810605,0.055049250993761234,detection_fraction_0,2
12,24,36,0.002,bounded_honeycomb_memory_SD6,-,11,748,1032192,978961,0.055049250993761234,detection_fraction_1,2
12,24,36,0.002,bounded_honeycomb_memory_SD6,-,11,748,783360,710808,0.055049250993761234,detection_fraction_2,2
12,24,36,0.002,bounded_honeycomb_memory_SD6,-,11,748,774144,680280,0.055049250993761234,detection_fraction_3,2
12,24,36,0.002,bounded_honeycomb_memory_SD6,-,11,748,995328,942883,0.055049250993761234,detection_fraction_4,2
12,24,36,0.002,bounded_honeycomb_memory_SD6,-,11,748,903168,821786,0.055049250993761234,detection_fraction_5,2
12,24,36,0.003,bounded_honeycomb_memory_SD6,-,11,748,903168,773333,0.06739402099628933,detection_fraction_0,2
12,24,36,0.003,bounded_honeycomb_memory_SD6,-,11,748,1032192,954608,0.06739402099628933,detection_fraction_1,2
12,24,36,0.003,bounded_honeycomb_memory_SD6,-,11,748,783360,680103,0.06739402099628933,detection_fraction_2,2
12,24,36,0.003,bounded_honeycomb_memory_SD6,-,11,748,774144,642558,0.06739402099628933,detection_fraction_3,2
12,24,36,0.003,bounded_honeycomb_memory_SD6,-,11,748,995328,918812,0.06739402099628933,detection_fraction_4,2
12,24,36,0.003,bounded_honeycomb_memory_SD6,-,11,748,903168,786933,0.06739402099628933,detection_fraction_5,2
12,24,36,0.005,bounded_honeycomb_memory_SD6,-,11,748,903168,711275,0.07329936401220039,detection_fraction_0,2
12,24,36,0.005,bounded_honeycomb_memory_SD6,-,11,748,1032192,909633,0.07329936401220039,detection_fraction_1,2
12,24,36,0.005,bounded_honeycomb_memory_SD6,-,11,748,783360,627074,0.07329936401220039,detection_fraction_2,2
12,24,36,0.005,bounded_honeycomb_memory_SD6,-,11,748,774144,580319,0.07329936401220039,detection_fraction_3,2
12,24,36,0.005,bounded_honeycomb_memory_SD6,-,11,748,995328,874556,0.07329936401220039,detection_fraction_4,2
12,24,36,0.005,bounded_honeycomb_memory_SD6,-,11,748,903168,726972,0.07329936401220039,detection_fraction_5,2
12,24,36,0.007,bounded_honeycomb_memory_SD6,-,11,748,903168,662770,0.09380815000622533,detection_fraction_0,2
12,24,36,0.007,bounded_honeycomb_memory_SD6,-,11,748,1032192,869244,0.09380815000622533,detection_fraction_1,2
12,24,36,0.007,bounded_honeycomb_memory_SD6,-,11,748,783360,583642,0.09380815000622533,detection_fraction_2,2
12,24,36,0.007,bounded_honeycomb_memory_SD6,-,11,748,774144,533357,0.09380815000622533,detection_fraction_3,2
12,24,36,0.007,bounded_honeycomb_memory_SD6,-,11,748,995328,834776,0.09380815000622533,detection_fraction_4,2
12,24,36,0.007,bounded_honeycomb_memory_SD6,-,11,748,903168,677724,0.09380815000622533,detection_fraction_5,2
12,24,36,0.01,bounded_honeycomb_memory_SD6,-,11,748,903168,612215,0.19695705799676944,detection_fraction_0,2
12,24,36,0.01,bounded_honeycomb_memory_SD6,-,11,748,1032192,815235,0.19695705799676944,detection_fraction_1,2
12,24,36,0.01,bounded_honeycomb_memory_SD6,-,11,748,783360,534018,0.19695705799676944,detection_fraction_2,2
12,24,36,0.01,bounded_honeycomb_memory_SD6,-,11,748,774144,484389,0.19695705799676944,detection_fraction_3,2
